nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,,,
SEN,MF,34,1986,33,28,2324,25.8,1,1,2,1,0,0,9,2,1.7,1.6,0.8,2.4,12,98,21,0.04,0.04,0.08,0.04,0.08,0.06,0.03,0.09,0.06,0.09,ESP-La Liga,2021,standard
POR,DF,28,1992,31,29,2641,29.3,0,1,1,0,0,0,4,0,0.9,0.9,0.8,1.6,6,80,3,0.0,0.03,0.03,0.0,0.03,0.03,0.03,0.05,0.03,0.05,ESP-La Liga,2021,standard
ESP,DF,29,1990,21,19,1529,17.0,0,0,0,0,0,0,1,0,0.9,0.9,0.0,0.9,9,42,7,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,ESP-La Liga,2021,standard
ESP,"MF,FW",33,1986,24,10,935,10.4,1,2,3,1,0,0,2,0,1.3,1.3,2.6,3.9,16,19,72,0.1,0.19,0.29,0.1,0.29,0.12,0.25,0.37,0.12,0.37,ESP-La Liga,2021,standard
ESP,"FW,MF",30,1990,12,0,167,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,2,7,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.18,0.13,0.18,ESP-La Liga,2021,standard
POR,DF,25,1995,19,12,1134,12.6,0,1,1,0,0,0,2,0,0.1,0.1,1.8,1.9,17,58,41,0.0,0.08,0.08,0.0,0.08,0.01,0.15,0.15,0.01,0.15,ESP-La Liga,2021,standard
ESP,MF,29,1991,17,8,734,8.2,1,0,1,0,1,1,5,0,1.3,0.6,0.9,1.5,14,40,25,0.12,0.0,0.12,0.0,0.0,0.17,0.11,0.28,0.07,0.18,ESP-La Liga,2021,standard
ESP,DF,27,1992,15,13,1136,12.6,0,2,2,0,0,0,3,0,0.3,0.3,1.9,2.1,15,41,26,0.0,0.16,0.16,0.0,0.16,0.02,0.15,0.17,0.02,0.17,ESP-La Liga,2021,standard
ESP,FW,30,1990,27,13,1404,15.6,3,0,3,3,0,1,1,0,7.8,7.0,0.8,7.9,14,40,91,0.19,0.0,0.19,0.19,0.19,0.5,0.05,0.55,0.45,0.5,ESP-La Liga,2021,standard
ESP,MF,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,"MF,DF",28,1992,27,17,1568,17.4,0,0,0,0,0,0,3,0,0.4,0.4,0.3,0.8,9,49,15,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ESP-La Liga,2021,standard
JPN,"MF,FW",32,1988,28,22,1819,20.2,1,0,1,1,0,0,0,0,2.4,2.4,1.7,4.2,59,55,119,0.05,0.0,0.05,0.05,0.05,0.12,0.09,0.21,0.12,0.21,ESP-La Liga,2021,standard
ESP,"FW,MF",21,1999,4,0,47,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,ESP-La Liga,2021,standard
ESP,DF,21,1999,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,GK,31,1988,4,3,300,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
JPN,"FW,MF",28,1992,26,13,1122,12.5,1,1,2,1,0,0,1,0,2.5,2.5,1.3,3.8,14,21,71,0.08,0.08,0.16,0.08,0.16,0.2,0.1,0.31,0.2,0.31,ESP-La Liga,2021,standard
ESP,DF,24,1996,2,1,110,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,2,10,15,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.19,0.03,0.19,ESP-La Liga,2021,standard
ESP,DF,33,1987,27,26,2235,24.8,0,3,3,0,0,0,8,0,0.9,0.9,0.7,1.6,34,69,63,0.0,0.12,0.12,0.0,0.12,0.04,0.03,0.07,0.04,0.07,ESP-La Liga,2021,standard
ESP,DF,29,1990,11,4,451,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,9,10,16,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ESP-La Liga,2021,standard
ESP,DF,26,1994,23,19,1779,19.8,2,0,2,2,0,0,3,0,1.3,1.3,0.0,1.3,2,31,2,0.1,0.0,0.1,0.1,0.1,0.06,0.0,0.06,0.06,0.06,ESP-La Liga,2021,standard
ESP,DF,25,1995,19,15,1280,14.2,1,0,1,1,0,0,5,0,0.4,0.4,0.1,0.5,7,36,1,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.03,0.03,0.03,ESP-La Liga,2021,standard
ARG,MF,27,1993,23,12,1139,12.7,1,1,2,1,0,0,5,0,2.4,2.4,1.7,4.1,25,22,64,0.08,0.08,0.16,0.08,0.16,0.19,0.14,0.32,0.19,0.32,ESP-La Liga,2021,standard
ESP,"MF,DF",30,1989,30,28,2396,26.6,6,3,9,4,2,3,8,0,4.3,1.9,5.0,7.0,82,97,123,0.23,0.11,0.34,0.15,0.26,0.16,0.19,0.35,0.07,0.26,ESP-La Liga,2021,standard
ESP,DF,31,1988,33,33,2944,32.7,0,2,2,0,0,0,11,0,1.6,1.6,2.0,3.6,10,63,1,0.0,0.06,0.06,0.0,0.06,0.05,0.06,0.11,0.05,0.11,ESP-La Liga,2021,standard
ARG,FW,29,1991,21,11,1002,11.1,3,2,5,3,0,0,3,0,2.5,2.5,1.1,3.6,9,31,30,0.27,0.18,0.45,0.27,0.45,0.22,0.1,0.32,0.22,0.32,ESP-La Liga,2021,standard
COL,DF,27,1993,11,8,743,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,8,21,11,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,ESP-La Liga,2021,standard
ARG,MF,30,1990,33,30,2645,29.4,0,0,0,0,0,0,10,1,0.1,0.1,0.6,0.7,15,103,11,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,ESP-La Liga,2021,standard
COL,MF,25,1995,2,1,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
COL,DF,27,1992,17,14,1204,13.4,0,0,0,0,0,0,3,0,0.2,0.2,0.8,1.0,26,35,47,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,ESP-La Liga,2021,standard
ESP,"DF,MF",19,2000,2,1,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,MF,18,2001,1,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ESP-La Liga,2021,standard
ESP,"MF,DF",30,1989,33,24,1926,21.4,4,2,6,4,0,0,3,0,1.2,1.2,1.5,2.8,65,40,92,0.19,0.09,0.28,0.19,0.28,0.06,0.07,0.13,0.06,0.13,ESP-La Liga,2021,standard
ESP,DF,24,1996,29,21,1966,21.8,0,1,1,0,0,0,3,0,0.3,0.3,0.5,0.8,29,48,30,0.0,0.05,0.05,0.0,0.05,0.02,0.02,0.04,0.02,0.04,ESP-La Liga,2021,standard
ARG,"DF,MF",30,1990,9,5,495,5.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,8,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,ESP-La Liga,2021,standard
ARG,FW,24,1996,34,32,2694,29.9,7,2,9,7,0,0,9,1,5.2,5.2,1.1,6.3,43,54,117,0.23,0.07,0.3,0.23,0.3,0.17,0.04,0.21,0.17,0.21,ESP-La Liga,2021,standard
ESP,"MF,DF",28,1992,11,2,168,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,"FW,MF",40,1980,16,0,284,3.2,0,0,0,0,0,0,1,0,0.6,0.6,0.7,1.3,7,6,15,0.0,0.0,0.0,0.0,0.0,0.2,0.23,0.42,0.2,0.42,ESP-La Liga,2021,standard
COD,MF,26,1994,20,9,789,8.8,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,3,18,1,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,ESP-La Liga,2021,standard
ARG,"MF,FW",31,1989,9,3,361,4.0,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.8,8,10,31,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.2,0.13,0.2,ESP-La Liga,2021,standard
ARG,GK,28,1992,8,8,720,8.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,ESP-La Liga,2021,standard
ESP,"FW,MF",27,1992,32,22,1981,22.0,4,3,7,4,0,0,6,0,5.0,5.0,2.1,7.1,27,46,79,0.18,0.14,0.32,0.18,0.32,0.23,0.1,0.32,0.23,0.32,ESP-La Liga,2021,standard
ESP,MF,30,1989,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,MF,23,1996,36,33,2862,31.8,3,1,4,3,0,0,4,1,1.8,1.8,0.6,2.4,25,95,22,0.09,0.03,0.13,0.09,0.13,0.06,0.02,0.07,0.06,0.07,ESP-La Liga,2021,standard
ESP,"MF,FW",23,1996,30,23,2019,22.4,2,5,7,2,0,0,5,0,1.7,1.7,1.9,3.6,45,48,130,0.09,0.22,0.31,0.09,0.31,0.07,0.08,0.16,0.07,0.16,ESP-La Liga,2021,standard
ESP,MF,31,1989,16,2,426,4.7,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,9,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,ESP-La Liga,2021,standard
MLI,"DF,MF",25,1995,3,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,GK,28,1992,30,30,2700,30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
MLI,DF,29,1991,1,0,18,0.2,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,2,0,4,0.0,0.0,0.0,0.0,0.0,1.31,0.34,1.65,1.31,1.65,ESP-La Liga,2021,standard
CMR,"MF,DF",32,1988,31,28,2323,25.8,0,2,2,0,0,0,10,1,1.0,1.0,2.3,3.3,35,59,66,0.0,0.08,0.08,0.0,0.08,0.04,0.09,0.13,0.04,0.13,ESP-La Liga,2021,standard
CRO,MF,20,2000,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.43,0.0,1.43,ESP-La Liga,2021,standard
ESP,"MF,FW",22,1998,22,15,1366,15.2,2,2,4,2,0,0,1,0,1.7,1.7,2.7,4.3,20,77,51,0.13,0.13,0.26,0.13,0.26,0.11,0.18,0.29,0.11,0.29,ESP-La Liga,2021,standard
ESP,"DF,MF",28,1992,10,7,557,6.2,0,0,0,0,0,0,3,1,0.1,0.1,0.2,0.3,2,17,0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,ESP-La Liga,2021,standard
COL,"FW,MF",21,1999,23,18,1466,16.3,2,3,5,2,0,0,5,0,2.7,2.7,1.3,4.0,51,40,98,0.12,0.18,0.31,0.12,0.31,0.17,0.08,0.25,0.17,0.25,ESP-La Liga,2021,standard
URU,DF,32,1988,31,28,2434,27.0,1,0,1,1,0,0,13,1,0.3,0.3,1.0,1.3,28,135,53,0.04,0.0,0.04,0.04,0.04,0.01,0.04,0.05,0.01,0.05,ESP-La Liga,2021,standard
ESP,FW,23,1997,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,GK,27,1993,28,28,2520,28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,"MF,DF",30,1989,30,15,1395,15.5,0,0,0,0,0,0,5,1,0.6,0.6,1.2,1.7,7,70,4,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.11,0.04,0.11,ESP-La Liga,2021,standard
TOG,DF,28,1991,34,34,2941,32.7,0,1,1,0,0,0,8,2,0.2,0.2,0.4,0.5,11,71,11,0.0,0.03,0.03,0.0,0.03,0.01,0.01,0.02,0.01,0.02,ESP-La Liga,2021,standard
GHA,DF,18,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
TUR,FW,23,1997,28,15,1318,14.6,4,2,6,3,1,1,4,0,4.8,4.0,1.5,5.5,14,28,70,0.27,0.14,0.41,0.2,0.34,0.32,0.1,0.43,0.27,0.37,ESP-La Liga,2021,standard
URU,DF,25,1995,20,15,1326,14.7,0,0,0,0,0,0,9,0,0.5,0.5,0.0,0.5,6,44,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ESP-La Liga,2021,standard
ESP,"MF,FW",30,1990,16,3,418,4.6,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.5,8,35,29,0.0,0.22,0.22,0.0,0.22,0.0,0.1,0.1,0.0,0.1,ESP-La Liga,2021,standard
ESP,"DF,MF",22,1998,10,7,605,6.7,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,5,13,14,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,ESP-La Liga,2021,standard
ESP,FW,31,1988,33,23,2037,22.6,5,0,5,4,1,2,9,1,7.0,5.5,1.2,6.7,14,32,134,0.22,0.0,0.22,0.18,0.18,0.31,0.05,0.36,0.24,0.29,ESP-La Liga,2021,standard
IRL,"MF,FW",16,2003,6,0,65,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,ESP-La Liga,2021,standard
EQG,"MF,DF",22,1998,4,0,26,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,0,3,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,ESP-La Liga,2021,standard
ESP,"MF,FW",18,2002,1,0,22,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,ESP-La Liga,2021,standard
ESP,MF,22,1998,37,37,3244,36.0,3,2,5,3,0,0,8,0,1.9,1.8,3.6,5.4,77,103,219,0.08,0.06,0.14,0.08,0.14,0.05,0.1,0.15,0.05,0.15,ESP-La Liga,2021,standard
URU,DF,22,1997,31,30,2614,29.0,0,0,0,0,0,0,6,0,2.5,2.5,2.1,4.6,49,102,59,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,ESP-La Liga,2021,standard
URU,MF,24,1995,34,33,2983,33.1,3,0,3,3,0,0,11,0,2.1,2.1,2.0,4.0,38,119,50,0.09,0.0,0.09,0.09,0.09,0.06,0.06,0.12,0.06,0.12,ESP-La Liga,2021,standard
SRB,MF,25,1995,35,34,2728,30.3,1,0,1,1,0,0,5,0,2.0,2.0,0.9,2.9,20,55,32,0.03,0.0,0.03,0.03,0.03,0.07,0.03,0.1,0.07,0.1,ESP-La Liga,2021,standard
ESP,GK,26,1993,10,10,900,10.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
GHA,MF,21,1999,3,0,60,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
MAR,DF,26,1993,11,9,897,10.0,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.4,2,20,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,ESP-La Liga,2021,standard
JPN,"MF,FW",19,2001,18,8,805,8.9,1,1,2,1,0,0,2,0,0.7,0.7,1.2,1.9,21,25,57,0.11,0.11,0.22,0.11,0.22,0.08,0.13,0.21,0.08,0.21,ESP-La Liga,2021,standard
ESP,"MF,DF",19,2001,4,0,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,ESP-La Liga,2021,standard
ESP,DF,32,1987,11,9,883,9.8,0,0,0,0,0,0,3,0,0.4,0.4,0.3,0.7,2,25,1,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,ESP-La Liga,2021,standard
ESP,"FW,MF",33,1987,33,12,1374,15.3,5,0,5,4,1,2,4,0,5.7,4.1,0.6,4.7,23,15,94,0.33,0.0,0.33,0.26,0.26,0.37,0.04,0.41,0.27,0.31,ESP-La Liga,2021,standard
ESP,GK,24,1995,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,"DF,MF",23,1997,9,3,269,3.0,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.3,5,17,2,0.0,0.33,0.33,0.0,0.33,0.02,0.08,0.1,0.02,0.1,ESP-La Liga,2021,standard
ESP,"FW,MF",21,1999,15,3,393,4.4,1,2,3,1,0,0,1,0,0.7,0.7,0.3,1.1,6,15,24,0.23,0.46,0.69,0.23,0.69,0.17,0.08,0.25,0.17,0.25,ESP-La Liga,2021,standard
ESP,"FW,MF",28,1992,35,22,2170,24.1,3,5,8,3,0,0,6,0,3.3,3.3,2.3,5.6,49,47,140,0.12,0.21,0.33,0.12,0.33,0.14,0.1,0.23,0.14,0.23,ESP-La Liga,2021,standard
ESP,DF,19,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,DF,24,1996,22,21,1797,20.0,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.8,17,34,54,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,ESP-La Liga,2021,standard
ESP,FW,21,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
VEN,"FW,MF",27,1993,32,21,2026,22.5,5,5,10,5,0,1,1,0,5.1,4.3,5.0,9.3,68,37,119,0.22,0.22,0.44,0.22,0.44,0.22,0.22,0.45,0.19,0.41,ESP-La Liga,2021,standard
FRA,DF,27,1993,32,32,2663,29.6,0,4,4,0,0,0,7,0,0.8,0.8,1.5,2.3,49,63,68,0.0,0.14,0.14,0.0,0.14,0.03,0.05,0.08,0.03,0.08,ESP-La Liga,2021,standard
POR,DF,25,1995,29,27,2363,26.3,1,0,1,1,0,0,5,1,1.4,1.4,0.5,1.9,17,79,3,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,ESP-La Liga,2021,standard
POR,MF,20,1999,8,5,341,3.8,2,0,2,2,0,0,1,0,0.3,0.3,0.2,0.5,5,10,14,0.53,0.0,0.53,0.53,0.53,0.08,0.05,0.13,0.08,0.13,ESP-La Liga,2021,standard
ESP,"MF,FW",26,1994,20,9,767,8.5,0,0,0,0,0,0,1,0,0.7,0.7,1.0,1.8,28,29,46,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.21,0.09,0.21,ESP-La Liga,2021,standard
ESP,DF,33,1986,34,29,2638,29.3,3,1,4,3,0,0,11,1,2.3,2.3,0.1,2.4,5,45,5,0.1,0.03,0.14,0.1,0.14,0.08,0.0,0.08,0.08,0.08,ESP-La Liga,2021,standard
ESP,MF,19,2001,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,DF,23,1997,21,15,1348,15.0,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,8,37,4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ESP-La Liga,2021,standard
ESP,FW,38,1982,33,17,1615,17.9,8,2,10,8,0,1,3,0,6.0,5.2,2.3,7.5,7,56,95,0.45,0.11,0.56,0.45,0.56,0.33,0.13,0.46,0.29,0.42,ESP-La Liga,2021,standard
ARG,MF,22,1998,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
BRA,"FW,MF",24,1996,28,18,1471,16.3,4,3,7,4,0,0,3,0,2.0,2.0,2.7,4.7,30,23,59,0.24,0.18,0.43,0.24,0.43,0.12,0.16,0.29,0.12,0.29,ESP-La Liga,2021,standard
GHA,DF,21,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
COL,"FW,MF",22,1997,27,18,1666,18.5,5,1,6,5,0,0,6,0,6.4,6.4,2.0,8.4,33,33,90,0.27,0.05,0.32,0.27,0.32,0.34,0.11,0.45,0.34,0.45,ESP-La Liga,2021,standard
ESP,MF,25,1994,16,14,1253,13.9,1,1,2,1,0,0,1,0,0.6,0.6,2.3,2.9,11,56,21,0.07,0.07,0.14,0.07,0.14,0.04,0.17,0.21,0.04,0.21,ESP-La Liga,2021,standard
FRA,MF,31,1989,25,18,1480,16.4,0,1,1,0,0,0,7,1,0.2,0.2,1.0,1.2,18,68,8,0.0,0.06,0.06,0.0,0.06,0.01,0.06,0.07,0.01,0.07,ESP-La Liga,2021,standard
ARG,DF,20,2000,14,9,741,8.2,0,0,0,0,0,0,4,0,0.7,0.7,0.0,0.7,2,6,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,ESP-La Liga,2021,standard
ESP,DF,20,2000,3,3,253,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ESP-La Liga,2021,standard
ESP,DF,30,1989,19,12,1191,13.2,1,0,1,1,0,0,5,0,0.4,0.4,0.2,0.7,18,30,48,0.08,0.0,0.08,0.08,0.08,0.03,0.02,0.05,0.03,0.05,ESP-La Liga,2021,standard
NGA,MF,27,1992,2,1,101,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,ESP-La Liga,2021,standard
ESP,FW,35,1985,29,16,1438,16.0,9,0,9,7,2,2,8,1,5.6,4.1,0.6,4.7,12,19,82,0.56,0.0,0.56,0.44,0.44,0.35,0.04,0.39,0.26,0.29,ESP-La Liga,2021,standard
POR,GK,26,1994,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,DF,32,1988,17,7,828,9.2,0,2,2,0,0,0,3,0,0.4,0.4,0.5,0.9,8,32,9,0.0,0.22,0.22,0.0,0.22,0.05,0.05,0.1,0.05,0.1,ESP-La Liga,2021,standard
CMR,MF,22,1997,25,16,1321,14.7,0,0,0,0,0,0,4,1,0.3,0.3,0.1,0.4,0,24,9,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,ESP-La Liga,2021,standard
VEN,MF,22,1998,32,25,2310,25.7,3,1,4,3,0,0,7,0,2.6,2.6,1.0,3.5,13,117,36,0.12,0.04,0.16,0.12,0.16,0.1,0.04,0.14,0.1,0.14,ESP-La Liga,2021,standard
ESP,MF,22,1998,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,GK,18,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,MF,32,1988,22,17,1362,15.1,1,1,2,0,1,1,6,0,1.3,0.5,2.7,3.2,1,91,22,0.07,0.07,0.13,0.0,0.07,0.09,0.18,0.26,0.04,0.21,ESP-La Liga,2021,standard
ESP,GK,33,1986,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,"MF,FW",29,1990,21,13,1117,12.4,1,0,1,1,0,0,0,0,1.2,1.2,1.1,2.3,23,61,53,0.08,0.0,0.08,0.08,0.08,0.1,0.09,0.19,0.1,0.19,ESP-La Liga,2021,standard
ESP,"FW,MF",22,1998,23,7,857,9.5,1,1,2,1,0,0,5,1,2.1,2.1,1.3,3.4,28,27,48,0.11,0.11,0.21,0.11,0.21,0.23,0.13,0.36,0.23,0.36,ESP-La Liga,2021,standard
ESP,"MF,FW",32,1988,37,29,2527,28.1,2,4,6,2,0,0,5,0,1.8,1.8,6.0,7.8,68,113,182,0.07,0.14,0.21,0.07,0.21,0.06,0.21,0.28,0.06,0.28,ESP-La Liga,2021,standard
SVK,DF,24,1996,11,9,611,6.8,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,5,23,2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ESP-La Liga,2021,standard
