league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
ITA-Serie A,2022,Monza,Matteo Pessina,ITA,MF,25,1997,32.6,6,0,0,41,53,1,36,37,36,0,0,0,225,38,35,52.1,misc
ITA-Serie A,2022,Monza,Mattia Valoti,ITA,"MF,FW",28,1993,5.0,1,0,0,16,12,2,2,3,10,0,0,0,23,17,21,44.7,misc
ITA-Serie A,2022,Monza,Michele Di Gregorio,ITA,GK,25,1997,37.0,0,0,0,0,3,0,0,4,0,0,0,0,31,4,1,80.0,misc
ITA-Serie A,2022,Monza,Nicolò Rovella,ITA,MF,20,2001,19.3,5,1,0,26,21,2,28,40,29,0,0,0,141,9,10,47.4,misc
ITA-Serie A,2022,Monza,Pablo Marí,ESP,DF,28,1993,27.6,4,0,0,31,9,1,1,31,19,0,0,0,131,59,27,68.6,misc
ITA-Serie A,2022,Monza,Patrick Ciurria,ITA,"DF,MF",27,1995,30.6,4,0,0,32,41,8,98,7,18,0,0,0,138,12,13,48.0,misc
ITA-Serie A,2022,Monza,Pepín,EQG,MF,25,1996,12.5,4,0,0,19,12,0,11,13,19,0,0,0,66,6,7,46.2,misc
ITA-Serie A,2022,Monza,Salvatore Molina,ITA,DF,30,1992,2.5,1,0,0,4,3,0,14,1,5,0,0,0,10,0,1,0.0,misc
ITA-Serie A,2022,Monza,Samuele Birindelli,ITA,DF,23,1999,15.6,8,0,0,15,14,2,70,16,19,0,0,0,69,6,9,40.0,misc
ITA-Serie A,2022,Monza,Samuele Vignato,ITA,"MF,FW",18,2004,0.7,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,33.3,misc
ITA-Serie A,2022,Monza,Stefano Sensi,ITA,MF,26,1995,18.0,8,0,0,18,50,2,50,20,26,1,0,0,124,8,10,44.4,misc
ITA-Serie A,2022,Monza,Valentin Antov,BUL,DF,21,2000,3.4,2,0,0,4,2,0,2,4,5,0,0,0,24,6,11,35.3,misc
ITA-Serie A,2022,Monza,Warren Bondo,FRA,MF,18,2003,0.7,1,0,0,2,3,0,0,0,0,0,0,0,4,1,0,100.0,misc
ITA-Serie A,2022,Napoli,Adam Ounas,ALG,FW,25,1996,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0,misc
ITA-Serie A,2022,Napoli,Alessandro Zanoli,ITA,DF,21,2000,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,misc
ITA-Serie A,2022,Napoli,Alessio Zerbin,ITA,FW,23,1999,2.2,1,0,0,9,6,1,1,2,5,0,0,0,8,0,1,0.0,misc
ITA-Serie A,2022,Napoli,Alex Meret,ITA,GK,25,1997,34.0,0,0,0,0,0,0,0,0,0,0,0,0,66,4,0,100.0,misc
ITA-Serie A,2022,Napoli,Amir Rrahmani,KVX,DF,28,1994,27.2,2,0,0,22,12,1,1,14,18,0,0,0,162,67,40,62.6,misc
ITA-Serie A,2022,Napoli,Andre-Frank Zambo Anguissa,CMR,MF,26,1995,33.9,3,0,0,44,48,2,24,49,32,1,0,0,226,47,27,63.5,misc
ITA-Serie A,2022,Napoli,Bartosz Bereszyński,POL,DF,30,1992,1.8,1,0,0,2,2,0,0,3,2,0,0,0,14,2,1,66.7,misc
ITA-Serie A,2022,Napoli,Diego Demme,GER,MF,30,1991,1.6,0,0,0,2,3,0,0,0,0,0,0,0,5,2,1,66.7,misc
ITA-Serie A,2022,Napoli,Elif Elmas,MKD,"FW,MF",22,1999,18.1,5,0,0,22,14,3,30,11,13,0,0,0,77,5,14,26.3,misc
ITA-Serie A,2022,Napoli,Giacomo Raspadori,ITA,"FW,MF",22,2000,10.1,1,0,0,7,12,1,32,4,8,0,0,0,31,3,8,27.3,misc
ITA-Serie A,2022,Napoli,Gianluca Gaetano,ITA,MF,22,2000,0.8,0,0,0,2,1,0,1,1,3,0,0,0,6,0,0,,misc
ITA-Serie A,2022,Napoli,Giovanni Di Lorenzo,ITA,DF,28,1993,36.2,2,0,0,31,36,4,88,30,29,0,0,0,171,41,34,54.7,misc
ITA-Serie A,2022,Napoli,Giovanni Simeone,ARG,FW,27,1995,4.5,1,0,0,7,9,1,2,1,3,0,0,0,15,6,19,24.0,misc
ITA-Serie A,2022,Napoli,Hirving Lozano,MEX,FW,27,1995,17.8,3,0,0,27,31,4,73,15,13,0,0,0,60,8,13,38.1,misc
ITA-Serie A,2022,Napoli,Juan Jesus,BRA,DF,31,1991,10.4,2,0,0,10,5,0,0,10,11,0,0,0,58,30,9,76.9,misc
ITA-Serie A,2022,Napoli,Karim Zedadka,FRA,FW,22,2000,0.2,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,50.0,misc
ITA-Serie A,2022,Napoli,Khvicha Kvaratskhelia,GEO,FW,21,2001,28.0,1,0,0,20,45,6,76,5,23,4,0,0,118,8,13,38.1,misc
ITA-Serie A,2022,Napoli,Kim Min-jae,KOR,DF,25,1996,33.9,5,0,0,30,7,0,6,41,30,0,0,0,211,91,54,62.8,misc
ITA-Serie A,2022,Napoli,Leo Skiri Østigård,NOR,DF,22,1999,4.7,1,0,0,2,4,0,0,6,1,0,0,0,18,30,7,81.1,misc
ITA-Serie A,2022,Napoli,Mathías Olivera,URU,DF,24,1997,18.3,2,0,0,21,25,2,19,22,23,0,0,0,99,33,42,44.0,misc
ITA-Serie A,2022,Napoli,Matteo Politano,ITA,FW,28,1993,13.0,1,0,0,11,22,1,82,7,9,0,0,0,66,3,6,33.3,misc
ITA-Serie A,2022,Napoli,Mário Rui,POR,DF,31,1991,19.4,2,1,0,19,31,0,110,15,22,0,0,0,155,13,25,34.2,misc
ITA-Serie A,2022,Napoli,Pierluigi Gollini,ITA,GK,27,1995,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,misc
ITA-Serie A,2022,Napoli,Piotr Zieliński,POL,MF,28,1994,25.4,3,0,0,21,35,2,112,14,10,0,0,0,102,4,13,23.5,misc
ITA-Serie A,2022,Napoli,Stanislav Lobotka,SVK,MF,27,1994,34.5,2,0,0,25,55,0,2,23,44,1,0,0,254,12,17,41.4,misc
ITA-Serie A,2022,Napoli,Tanguy Ndombele,FRA,MF,25,1996,9.0,5,0,0,15,23,0,1,7,8,0,1,0,42,7,3,70.0,misc
ITA-Serie A,2022,Napoli,Victor Osimhen,NGA,FW,23,1998,28.5,4,0,0,40,38,32,19,6,6,2,1,0,58,65,54,54.6,misc
ITA-Serie A,2022,Roma,Andrea Belotti,ITA,FW,28,1993,12.7,0,0,0,21,36,7,6,3,5,0,0,0,24,36,61,37.1,misc
ITA-Serie A,2022,Roma,Benjamin Tahirovic,BIH,MF,19,2003,3.9,1,0,0,5,2,0,5,3,5,0,0,0,26,5,2,71.4,misc
ITA-Serie A,2022,Roma,Bryan Cristante,ITA,"MF,DF",27,1995,32.6,8,1,0,52,19,2,11,18,62,0,0,0,209,75,41,64.7,misc
ITA-Serie A,2022,Roma,Chris Smalling,ENG,DF,32,1989,31.2,7,0,0,18,14,1,1,43,15,0,0,0,142,71,24,74.7,misc
ITA-Serie A,2022,Roma,Cristian Volpato,ITA,MF,18,2003,2.5,0,0,0,7,6,0,9,2,2,0,0,0,18,1,1,50.0,misc
ITA-Serie A,2022,Roma,Diego Llorente,ESP,DF,28,1993,6.4,0,0,0,9,3,0,0,11,5,0,0,0,30,12,5,70.6,misc
ITA-Serie A,2022,Roma,Edoardo Bove,ITA,MF,20,2002,11.0,2,0,0,24,23,1,9,10,18,0,0,0,80,14,12,53.8,misc
ITA-Serie A,2022,Roma,Eldor Shomurodov,UZB,FW,27,1995,1.3,0,0,0,1,2,2,0,1,0,0,0,0,2,2,2,50.0,misc
ITA-Serie A,2022,Roma,Filippo Missori,ITA,DF,18,2004,2.0,1,0,0,4,0,0,2,3,3,0,0,0,7,2,2,50.0,misc
ITA-Serie A,2022,Roma,Georginio Wijnaldum,NED,MF,31,1990,8.5,0,0,0,3,9,1,4,2,3,1,0,0,32,13,5,72.2,misc
ITA-Serie A,2022,Roma,Gianluca Mancini,ITA,DF,26,1996,31.8,7,0,0,39,25,2,28,46,19,0,1,0,112,58,26,69.0,misc
ITA-Serie A,2022,Roma,Jordan Majchrzak,POL,FW,17,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20.0,misc
ITA-Serie A,2022,Roma,Leonardo Spinazzola,ITA,DF,29,1993,18.4,3,0,0,13,13,1,57,9,8,0,0,0,99,9,8,52.9,misc
ITA-Serie A,2022,Roma,Lorenzo Pellegrini,ITA,MF,26,1996,28.3,5,0,0,25,57,5,162,26,29,0,0,0,130,12,24,33.3,misc
ITA-Serie A,2022,Roma,Marash Kumbulla,ALB,DF,22,2000,2.9,1,1,0,3,5,0,0,4,4,0,1,0,15,7,4,63.6,misc
ITA-Serie A,2022,Roma,Matías Viña,URU,DF,24,1997,0.6,0,0,0,4,1,0,2,2,1,0,0,0,5,1,0,100.0,misc
ITA-Serie A,2022,Roma,Mile Svilar,SRB,GK,22,1999,3.0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,misc
ITA-Serie A,2022,Roma,Mohamed Camara,GUI,MF,25,1997,7.7,3,0,0,15,7,0,6,10,10,0,0,0,59,15,8,65.2,misc
ITA-Serie A,2022,Roma,Nemanja Matić,SRB,MF,33,1988,20.6,5,0,0,19,17,1,12,25,27,0,0,0,171,19,14,57.6,misc
ITA-Serie A,2022,Roma,Niccolò Pisilli,ITA,MF,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2022,Roma,Nicola Zalewski,POL,DF,20,2002,24.4,3,0,0,22,51,1,76,31,26,0,0,0,135,4,16,20.0,misc
ITA-Serie A,2022,Roma,Nicolò Zaniolo,ITA,"MF,FW",23,1999,9.9,4,0,0,22,32,4,20,2,5,0,0,0,39,5,8,38.5,misc
ITA-Serie A,2022,Roma,Ola Solbakken,NOR,"MF,FW",23,1998,5.6,2,0,0,6,7,0,12,2,2,0,0,0,21,4,11,26.7,misc
ITA-Serie A,2022,Roma,Paulo Dybala,ARG,"MF,FW",28,1993,19.3,5,0,0,10,56,5,82,8,4,2,0,0,81,4,16,20.0,misc
ITA-Serie A,2022,Roma,Rick Karsdorp,NED,DF,27,1995,7.9,0,0,0,4,0,1,14,7,13,0,0,0,45,5,2,71.4,misc
ITA-Serie A,2022,Roma,Roger Ibanez,BRA,DF,23,1998,31.1,11,1,1,44,48,0,1,66,33,1,0,1,218,59,28,67.8,misc
ITA-Serie A,2022,Roma,Rui Patrício,POR,GK,34,1988,35.0,1,0,0,1,0,0,0,2,1,0,1,0,37,2,0,100.0,misc
ITA-Serie A,2022,Roma,Stephan El Shaarawy,ITA,"DF,MF",29,1992,16.9,3,0,0,16,18,9,23,15,9,1,0,0,96,16,18,47.1,misc
ITA-Serie A,2022,Roma,Tammy Abraham,ENG,FW,24,1997,24.3,2,0,0,33,48,11,11,3,10,1,0,0,46,80,74,51.9,misc
ITA-Serie A,2022,Roma,Zeki Çelik,TUR,DF,25,1997,16.7,7,1,1,26,6,2,42,14,21,0,0,0,96,11,13,45.8,misc
ITA-Serie A,2022,Salernitana,Antonio Candreva,ITA,"MF,DF",35,1987,30.3,3,1,1,7,35,10,218,17,7,0,1,0,135,2,5,28.6,misc
ITA-Serie A,2022,Salernitana,Antonio Iervolino,ITA,MF,19,2003,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,misc
ITA-Serie A,2022,Salernitana,Boulaye Dia,SEN,"FW,MF",25,1996,28.0,4,0,0,28,43,13,6,7,5,0,0,0,97,20,58,25.6,misc
ITA-Serie A,2022,Salernitana,Diego Valencia,CHI,"MF,FW",22,2000,2.6,1,0,0,8,6,0,5,1,5,0,0,0,10,2,4,33.3,misc
ITA-Serie A,2022,Salernitana,Domagoj Bradarić,CRO,DF,22,1999,25.0,5,0,0,17,20,4,68,21,19,0,0,0,154,14,25,35.9,misc
ITA-Serie A,2022,Salernitana,Domen Črnigoj,SVN,MF,26,1995,3.3,1,0,0,6,2,0,0,9,3,0,0,0,21,5,7,41.7,misc
ITA-Serie A,2022,Salernitana,Dylan Bronn,TUN,DF,27,1995,18.7,5,1,0,29,10,0,7,20,18,0,1,0,109,34,23,59.6,misc
ITA-Serie A,2022,Salernitana,Emil Bohinen,NOR,MF,23,1999,9.2,0,0,0,15,13,1,3,17,13,0,1,0,78,12,15,44.4,misc
ITA-Serie A,2022,Salernitana,Erik Botheim,NOR,"MF,FW",22,2000,9.6,2,0,0,12,11,3,5,0,7,0,0,0,32,20,28,41.7,misc
ITA-Serie A,2022,Salernitana,Federico Bonazzoli,ITA,"FW,MF",25,1997,12.4,1,0,0,18,32,7,4,3,3,0,0,0,37,6,15,28.6,misc
ITA-Serie A,2022,Salernitana,Federico Fazio,ARG,DF,35,1987,11.9,2,1,0,11,6,0,4,28,12,0,3,0,74,36,13,73.5,misc
ITA-Serie A,2022,Salernitana,Flavius Daniliuc,AUT,DF,21,2001,24.4,9,0,0,33,4,0,0,29,29,0,0,0,132,39,28,58.2,misc
ITA-Serie A,2022,Salernitana,Franck Ribéry,FRA,MF,39,1983,0.4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,misc
ITA-Serie A,2022,Salernitana,Giulio Maggiore,ITA,MF,24,1998,9.9,2,0,0,20,14,0,3,8,8,0,1,0,75,9,14,39.1,misc
ITA-Serie A,2022,Salernitana,Grigoris Kastanos,CYP,"MF,DF",24,1998,14.3,4,0,0,22,42,0,26,8,23,0,0,0,70,23,24,48.9,misc
ITA-Serie A,2022,Salernitana,Guillermo Ochoa,MEX,GK,37,1985,20.0,1,0,0,0,1,0,0,0,0,0,0,0,22,2,0,100.0,misc
ITA-Serie A,2022,Salernitana,Hans Nicolussi Caviglia,ITA,MF,22,2000,6.5,2,0,0,13,6,0,4,7,6,0,1,0,46,9,11,45.0,misc
ITA-Serie A,2022,Salernitana,Ivan Radovanović,SRB,"MF,DF",33,1988,7.5,1,1,0,4,7,0,0,7,4,0,0,0,47,8,12,40.0,misc
ITA-Serie A,2022,Salernitana,Julian Kristoffersen,NOR,FW,25,1997,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,25.0,misc
ITA-Serie A,2022,Salernitana,Junior Sambia,FRA,DF,25,1996,7.7,3,0,0,11,17,0,33,8,5,0,0,0,34,15,10,60.0,misc
ITA-Serie A,2022,Salernitana,Krzysztof Piątek,POL,FW,27,1995,23.8,5,0,0,39,44,22,14,2,11,0,0,0,58,90,115,43.9,misc
ITA-Serie A,2022,Salernitana,Lassana Coulibaly,MLI,MF,26,1996,32.1,12,0,0,53,50,1,10,25,50,0,0,0,222,29,38,43.3,misc
ITA-Serie A,2022,Salernitana,Lorenzo Pirola,ITA,DF,20,2002,21.6,4,0,0,28,9,0,1,30,29,0,0,0,83,48,39,55.2,misc
ITA-Serie A,2022,Salernitana,Luigi Sepe,ITA,GK,31,1991,17.0,3,0,0,1,2,0,0,0,0,0,1,0,27,4,0,100.0,misc
ITA-Serie A,2022,Salernitana,Matteo Lovato,ITA,DF,22,2000,9.0,2,0,0,6,4,0,0,13,14,0,0,0,40,15,16,48.4,misc
ITA-Serie A,2022,Salernitana,Norbert Gyömbér,SVK,DF,30,1992,19.3,5,0,0,22,7,0,5,35,23,0,1,0,106,45,25,64.3,misc
ITA-Serie A,2022,Salernitana,Pasquale Mazzocchi,ITA,DF,27,1995,21.8,2,0,0,27,17,5,90,10,18,1,0,0,129,12,14,46.2,misc
ITA-Serie A,2022,Salernitana,Tonny Vilhena,NED,MF,27,1995,25.2,5,0,0,34,34,1,52,18,22,0,1,0,126,10,34,22.7,misc
ITA-Serie A,2022,Salernitana,Vincenzo Fiorillo,ITA,GK,32,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2022,Salernitana,William Troost-Ekong,NGA,DF,28,1993,4.9,1,0,0,7,1,0,1,6,3,0,0,0,13,18,9,66.7,misc
ITA-Serie A,2022,Sampdoria,Abdelhamid Sabiri,MAR,"MF,FW",25,1996,11.9,5,0,0,28,39,0,54,2,7,0,0,0,50,30,29,50.8,misc
ITA-Serie A,2022,Sampdoria,Alessandro Zanoli,ITA,DF,21,2000,17.1,3,0,0,4,10,0,33,12,14,0,0,0,79,10,19,34.5,misc
ITA-Serie A,2022,Sampdoria,Alex Ferrari,ITA,DF,28,1994,9.6,3,0,0,12,7,0,4,19,5,0,1,0,62,21,15,58.3,misc
ITA-Serie A,2022,Sampdoria,Andrea Conti,ITA,DF,28,1994,0.3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,misc
ITA-Serie A,2022,Sampdoria,Bartosz Bereszyński,POL,DF,30,1992,13.3,1,0,0,13,10,0,31,21,18,0,0,0,68,18,11,62.1,misc
ITA-Serie A,2022,Sampdoria,Bram Nuytinck,NED,DF,32,1990,16.6,4,0,0,23,8,0,0,23,38,0,1,0,74,29,34,46.0,misc
ITA-Serie A,2022,Sampdoria,Bruno Amione,ARG,DF,20,2002,23.2,10,1,1,24,16,0,5,25,33,0,1,0,121,68,43,61.3,misc
ITA-Serie A,2022,Sampdoria,Daniele Montevago,ITA,FW,19,2003,2.6,1,0,0,8,4,4,1,0,0,0,0,0,5,14,23,37.8,misc
ITA-Serie A,2022,Sampdoria,Emil Audero,IDN,GK,25,1997,25.0,1,0,0,0,2,0,0,0,0,0,0,1,41,6,0,100.0,misc
ITA-Serie A,2022,Sampdoria,Emirhan İlkhan,TUR,MF,18,2004,1.3,0,0,0,0,2,0,4,0,3,0,0,0,5,1,6,14.3,misc
ITA-Serie A,2022,Sampdoria,Fabio Depaoli,ITA,"DF,MF",25,1997,1.5,1,0,0,1,7,0,8,1,3,0,0,0,6,0,2,0.0,misc
ITA-Serie A,2022,Sampdoria,Fabio Quagliarella,ITA,FW,39,1983,8.9,2,0,0,4,19,6,14,0,1,0,0,0,29,9,28,24.3,misc
ITA-Serie A,2022,Sampdoria,Filip Đuričić,SRB,"MF,FW",30,1992,24.1,9,0,0,38,48,0,41,7,22,0,0,0,110,14,29,32.6,misc
ITA-Serie A,2022,Sampdoria,Flavio Paoletti,ITA,MF,19,2003,3.2,1,0,0,5,3,0,1,5,2,0,0,0,18,1,6,14.3,misc
ITA-Serie A,2022,Sampdoria,Francesco Caputo,ITA,FW,34,1987,12.2,0,0,0,5,24,11,3,1,1,0,0,0,18,6,21,22.2,misc
ITA-Serie A,2022,Sampdoria,Gerard Yepes,ESP,MF,19,2002,2.2,2,0,0,7,4,0,0,4,3,0,0,0,13,5,2,71.4,misc
ITA-Serie A,2022,Sampdoria,Gonzalo Villar,ESP,MF,24,1998,7.7,2,0,0,17,18,0,7,4,7,0,1,0,55,9,5,64.3,misc
ITA-Serie A,2022,Sampdoria,Harry Winks,ENG,MF,26,1996,19.1,2,0,0,15,13,1,46,24,12,0,0,0,120,6,12,33.3,misc
ITA-Serie A,2022,Sampdoria,Ignacio Pussetto,ARG,"MF,DF",26,1995,1.7,1,0,0,7,1,0,5,0,3,0,0,0,4,4,5,44.4,misc
ITA-Serie A,2022,Sampdoria,Jeison Murillo,COL,DF,30,1992,11.7,6,1,1,18,19,0,1,8,11,0,0,1,65,28,20,58.3,misc
ITA-Serie A,2022,Sampdoria,Jesé,ESP,FW,29,1993,2.3,0,0,0,3,5,2,0,1,0,0,0,0,8,2,12,14.3,misc
ITA-Serie A,2022,Sampdoria,Koray Günter,GER,DF,27,1994,8.6,2,0,0,7,3,0,1,11,8,0,1,0,47,24,9,72.7,misc
ITA-Serie A,2022,Sampdoria,Lorenzo Malagrida,ITA,"MF,DF",18,2003,1.2,2,0,0,4,1,0,2,0,0,0,0,0,6,2,1,66.7,misc
ITA-Serie A,2022,Sampdoria,Manolo Gabbiadini,ITA,"FW,MF",30,1991,26.2,6,0,0,41,67,13,25,6,15,1,0,0,72,42,72,36.8,misc
ITA-Serie A,2022,Sampdoria,Manuel De Luca,ITA,"FW,MF",24,1998,0.5,0,0,0,3,2,0,0,0,0,0,0,0,1,0,3,0.0,misc
ITA-Serie A,2022,Sampdoria,Marios Oikonomou,GRE,DF,29,1992,2.4,3,0,0,3,2,0,0,4,2,0,0,0,16,4,2,66.7,misc
ITA-Serie A,2022,Sampdoria,Martin Turk,SVN,GK,18,2003,4.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0,misc
ITA-Serie A,2022,Sampdoria,Mehdi Léris,ALG,"MF,DF",24,1998,27.3,13,0,0,52,47,10,57,27,46,0,0,0,149,96,66,59.3,misc
ITA-Serie A,2022,Sampdoria,Mickaël Cuisance,FRA,MF,22,1999,6.9,1,0,0,8,5,1,20,5,10,0,0,0,40,5,12,29.4,misc
ITA-Serie A,2022,Sampdoria,Mihailo Ivanović,SRB,FW,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2022,Sampdoria,Nicola Murru,ITA,DF,27,1994,8.7,3,0,0,15,6,1,9,10,14,0,3,0,36,8,8,50.0,misc
ITA-Serie A,2022,Sampdoria,Nicola Ravaglia,ITA,GK,33,1988,9.0,0,0,0,1,2,0,0,0,0,0,1,0,4,3,0,100.0,misc
ITA-Serie A,2022,Sampdoria,Omar Colley,GAM,DF,29,1992,15.4,5,0,0,15,18,1,0,22,10,0,0,0,73,27,30,47.4,misc
ITA-Serie A,2022,Sampdoria,Ronaldo Vieira,ENG,MF,24,1998,9.1,3,0,0,21,9,0,1,13,10,0,1,0,75,8,11,42.1,misc
ITA-Serie A,2022,Sampdoria,Sam Lammers,NED,FW,25,1997,12.2,1,0,0,19,23,1,2,6,5,0,0,0,28,31,40,43.7,misc
ITA-Serie A,2022,Sampdoria,Samuel Ntanda,BEL,MF,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2022,Sampdoria,Telasco Segovia,VEN,MF,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2022,Sampdoria,Tommaso Augello,ITA,DF,27,1994,34.0,3,0,0,14,26,1,170,17,14,0,1,0,183,38,32,54.3,misc
ITA-Serie A,2022,Sampdoria,Tomás Rincón,VEN,MF,34,1988,28.4,7,1,0,58,28,0,21,30,27,0,0,0,164,35,16,68.6,misc
ITA-Serie A,2022,Sampdoria,Valerio Verre,ITA,MF,28,1994,7.5,5,0,0,14,13,2,33,9,7,0,0,0,61,12,12,50.0,misc
ITA-Serie A,2022,Sassuolo,Abdou Harroui,NED,MF,24,1998,7.2,2,0,0,13,3,1,11,2,6,0,0,0,38,9,5,64.3,misc
ITA-Serie A,2022,Sassuolo,Agustín Álvarez Martínez,URU,"FW,MF",21,2001,4.1,1,0,0,8,4,2,4,3,3,0,0,0,20,8,12,40.0,misc
ITA-Serie A,2022,Sassuolo,Alessandro Russo,ITA,GK,21,2001,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2022,Sassuolo,Andrea Consigli,ITA,GK,35,1987,35.0,0,0,0,0,4,0,0,0,0,0,0,0,32,9,1,90.0,misc
ITA-Serie A,2022,Sassuolo,Andrea Pinamonti,ITA,FW,23,1999,24.0,3,1,0,21,31,8,14,2,7,1,0,0,32,36,79,31.3,misc
ITA-Serie A,2022,Sassuolo,Armand Lauriente,FRA,FW,23,1998,24.2,10,1,1,22,41,7,110,12,15,1,0,0,106,1,6,14.3,misc
ITA-Serie A,2022,Sassuolo,Davide Frattesi,ITA,MF,22,1999,31.9,4,0,0,39,58,0,21,16,36,0,0,0,153,23,24,48.9,misc
ITA-Serie A,2022,Sassuolo,Domenico Berardi,ITA,FW,27,1994,20.7,7,0,0,33,49,8,83,19,14,2,0,0,84,13,21,38.2,misc
ITA-Serie A,2022,Sassuolo,Emil Ceide,NOR,FW,20,2001,5.7,0,0,0,4,7,1,6,1,2,1,0,0,18,1,3,25.0,misc
ITA-Serie A,2022,Sassuolo,Filippo Romagna,ITA,DF,25,1997,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0,misc
ITA-Serie A,2022,Sassuolo,Giacomo Raspadori,ITA,FW,22,2000,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2022,Sassuolo,Gian Marco Ferrari,ITA,DF,30,1992,24.7,5,0,0,24,31,0,6,23,16,0,2,0,110,47,24,66.2,misc
ITA-Serie A,2022,Sassuolo,Gianluca Pegolo,ITA,GK,41,1981,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,misc
ITA-Serie A,2022,Sassuolo,Giorgos Kyriakopoulos,GRE,"FW,DF",26,1996,8.5,3,0,0,9,13,0,39,11,8,1,0,0,37,7,13,35.0,misc
ITA-Serie A,2022,Sassuolo,Grégoire Defrel,MTQ,FW,31,1991,13.0,3,0,0,14,14,6,1,2,7,0,0,0,29,6,24,20.0,misc
ITA-Serie A,2022,Sassuolo,Hamed Junior Traorè,CIV,"MF,FW",22,2000,6.6,1,0,0,9,2,1,26,2,6,0,0,0,35,3,5,37.5,misc
ITA-Serie A,2022,Sassuolo,Janis Antiste,FRA,FW,19,2002,0.6,0,0,0,4,0,0,0,0,0,0,0,0,4,2,1,66.7,misc
ITA-Serie A,2022,Sassuolo,Jeremy Toljan,GER,DF,27,1994,29.7,3,0,0,10,14,0,28,18,23,0,1,0,142,10,21,32.3,misc
ITA-Serie A,2022,Sassuolo,Kaan Ayhan,TUR,DF,27,1994,6.1,1,0,0,4,8,0,0,5,4,0,0,0,28,2,7,22.2,misc
ITA-Serie A,2022,Sassuolo,Kristian Thorstvedt,NOR,MF,23,1999,12.6,5,0,0,18,22,0,10,14,7,0,0,0,63,28,25,52.8,misc
ITA-Serie A,2022,Sassuolo,Luca D'Andrea,ITA,FW,17,2004,3.5,0,0,0,4,9,1,7,1,0,0,0,0,13,2,3,40.0,misc
ITA-Serie A,2022,Sassuolo,Martin Erlic,CRO,DF,24,1998,25.9,2,0,0,21,12,0,2,31,16,0,0,1,126,49,40,55.1,misc
ITA-Serie A,2022,Sassuolo,Matheus Henrique,BRA,MF,24,1997,21.6,4,0,0,22,33,1,9,12,12,0,0,0,97,11,19,36.7,misc
ITA-Serie A,2022,Sassuolo,Maxime Lopez,FRA,MF,24,1997,25.5,11,0,0,31,11,0,25,22,18,0,0,0,172,4,3,57.1,misc
ITA-Serie A,2022,Sassuolo,Mert Müldür,TUR,"FW,DF",23,1999,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2022,Sassuolo,Nadir Zortea,ITA,DF,23,1999,7.3,4,0,0,11,6,0,33,4,8,0,0,0,35,6,8,42.9,misc
ITA-Serie A,2022,Sassuolo,Nedim Bajrami,ALB,"FW,MF",23,1999,9.1,0,0,0,6,9,6,57,7,7,0,0,0,44,2,4,33.3,misc
ITA-Serie A,2022,Sassuolo,Pedro Obiang,EQG,MF,30,1992,9.7,2,0,0,16,8,0,1,8,17,0,0,0,53,17,20,45.9,misc
ITA-Serie A,2022,Sassuolo,Riccardo Marchizza,ITA,DF,24,1998,3.1,1,0,0,7,0,1,18,2,2,0,0,0,7,5,2,71.4,misc
ITA-Serie A,2022,Sassuolo,Rogério,BRA,DF,24,1998,33.3,5,1,0,30,38,0,113,37,21,0,0,0,162,21,32,39.6,misc
ITA-Serie A,2022,Sassuolo,Ruan,BRA,DF,23,1999,19.0,13,3,2,27,14,0,0,24,26,0,1,1,112,51,36,58.6,misc
